Amazon;Apple;Year
314.72;3614.79;2011
310.24;3487.53;2011
307.44;3478.44;2011
297.64;3460.26;2011
296.8;3469.35;2011
302.68;3548.13;2011
311.36;3575.4;2011
321.72;3593.58;2011
313.88;3566.31;2011
321.72;3551.16;2011
313.04;3569.34;2011
312.48;3587.52;2011
324.52;3557.22;2011
326.48;3542.07;2011
338.24;3487.53;2011
335.16;3405.72;2011
317.52;3432.99;2011
311.64;3317.85;2011
307.44;3351.18;2011
303.24;3436.02;2011
295.96;3369.36;2011
304.08;3423.9;2011
307.72;3445.11;2011
302.68;3511.77;2011
294;3548.13;2011
297.64;3463.29;2011
301.28;3511.77;2011
295.4;3517.83;2011
289.24;3608.73;2011
278.88;3708.72;2011
268.8;3648.12;2011
271.32;3654.18;2011
271.04;3678.42;2011
248.64;3626.91;2011
250.6;3620.85;2011
255.64;3693.57;2011
274.4;3696.6;2011
276.64;3693.57;2011
284.2;3657.21;2011
283.08;3629.94;2011
277.76;3702.66;2011
271.88;3587.52;2011
287;3608.73;2011
271.32;3639.03;2011
283.92;3854.16;2011
281.96;3832.95;2011
294;3851.13;2011
296.52;3726.9;2011
309.96;3672.36;2011
311.64;3654.18;2011
313.32;3548.13;2011
311.64;3375.42;2011
299.88;3445.11;2011
298.76;3454.2;2011
303.24;3399.66;2011
298.48;3420.87;2011
301.84;3481.47;2011
305.2;3566.31;2011
296.24;3623.88;2011
297.92;3645.09;2011
294.56;3681.45;2011
299.04;3690.54;2011
295.68;3669.33;2011
297.64;3763.26;2011
305.48;3775.38;2011
303.52;3757.2;2011
299.88;3657.21;2011
298.48;3587.52;2011
293.16;3554.19;2011
286.16;3511.77;2011
285.88;3469.35;2011
283.36;3445.11;2011
281.68;3505.71;2011
269.64;3505.71;2011
271.88;3466.32;2011
268.24;3414.81;2011
271.88;3478.44;2011
262.92;3511.77;2011
260.96;3560.25;2011
257.04;3560.25;2011
260.4;3502.68;2011
266;3411.78;2011
260.68;3432.99;2011
261.24;3411.78;2011
265.44;3254.22;2011
263.2;3251.19;2011
262.64;3342.09;2011
259.84;3472.38;2011
263.76;3472.38;2011
271.04;3499.65;2011
269.36;3442.08;2011
275.24;3411.78;2011
271.88;3320.88;2011
273;3414.81;2011
269.08;3223.92;2011
270.48;3411.78;2011
274.68;3445.11;2011
278.04;3584.49;2011
278.32;3551.16;2011
275.8;3620.85;2011
272.72;3563.28;2011
269.64;3575.4;2011
283.64;3584.49;2011
288.4;3681.45;2011
286.16;3639.03;2011
285.6;3590.55;2011
281.12;3536.01;2011
276.64;3532.98;2011
276.08;3439.05;2011
280;3411.78;2011
277.76;3329.97;2011
281.68;3266.34;2011
274.12;3269.37;2011
273;3229.98;2011
275.24;3229.98;2011
255.08;3284.52;2011
259.56;3260.28;2011
260.12;3211.8;2011
257.32;3190.59;2011
250.32;3133.02;2011
249.76;3063.33;2011
252;3048.18;2011
254.52;3060.3;2011
255.08;3030;2011
252.56;2978.49;2011
257.6;3023.94;2011
258.72;2945.16;2011
259;2969.4;2011
255.92;2878.5;2011
259.28;2923.95;2011
256.2;2969.4;2011
252.28;2981.52;2011
252.28;3036.06;2011
251.16;2981.52;2011
244.44;2975.46;2011
237.16;3026.97;2011
239.4;3033.03;2011
239.68;3030;2011
231.56;3084.54;2011
227.64;3136.05;2011
230.44;3160.29;2011
226.52;3154.23;2011
225.4;3175.44;2011
230.44;3081.51;2011
231;3057.27;2011
233.52;3075.45;2011
235.2;3033.03;2011
232.68;3051.21;2011
236.6;3060.3;2011
233.52;3108.78;2011
236.6;3102.72;2011
240.24;3069.39;2011
241.92;3042.12;2011
240.8;3108.78;2011
237.16;3163.32;2011
242.48;3169.38;2011
248.08;3190.59;2011
248.92;3172.41;2011
247.24;3163.32;2011
252.56;3166.35;2011
260.96;3190.59;2011
262.92;3178.47;2011
261.24;3160.29;2011
264.6;3196.65;2011
266.56;3166.35;2011
264.88;3196.65;2011
260.68;3199.68;2011
259.56;3223.92;2011
256.2;3202.71;2011
246.96;3126.96;2011
246.4;3084.54;2011
243.32;3030;2011
243.04;2990.61;2011
241.08;3033.03;2011
237.44;3069.39;2011
239.68;3033.03;2011
258.16;3020.91;2011
245.56;3057.27;2011
247.52;3087.57;2011
247.52;3084.54;2011
248.36;3093.63;2011
254.8;3114.84;2011
261.52;3145.14;2011
267.68;3181.5;2011
264.32;3181.5;2011
259.84;3202.71;2011
257.6;3199.68;2011
258.16;3208.77;2011
258.44;3148.17;2011
259.56;3096.66;2011
260.12;3114.84;2011
262.36;3096.66;2011
259;3017.88;2011
257.88;3054.24;2010
252;3011.82;2010
255.92;3154.23;2010
256.76;3226.95;2010
253.4;3211.8;2010
255.08;3163.32;2010
255.64;3217.86;2010
258.72;3248.16;2010
258.72;3245.13;2010
256.48;3287.55;2010
248.64;3281.49;2010
249.2;3214.83;2010
245.84;3187.56;2010
243.6;3223.92;2010
243.88;3178.47;2010
245.84;3129.99;2010
244.72;3126.96;2010
246.68;3090.6;2010
247.52;3199.68;2010
249.2;3269.37;2010
245.84;3314.82;2010
247.24;3284.52;2010
247.24;3278.46;2010
245.56;3257.25;2010
251.16;3236.04;2010
248.08;3269.37;2010
248.08;3242.1;2010
235.48;3211.8;2010
238.56;3163.32;2010
230.72;3136.05;2010
229.88;3142.11;2010
221.76;3148.17;2010
220.92;3096.66;2010
222.6;3069.39;2010
231.84;3133.02;2010
238.56;3139.08;2010
242.76;3117.87;2010
238.28;3081.51;2010
240.8;2981.52;2010
239.12;3036.06;2010
236.6;3093.63;2010
235.76;3108.78;2010
230.44;3181.5;2010
227.64;3154.23;2010
231.28;3145.14;2010
233.52;3117.87;2010
234.64;3126.96;2010
238;3069.39;2010
236.6;3045.15;2010
236.88;3048.18;2010
231;3023.94;2010
222.04;3008.79;2010
222.04;2945.16;2010
229.04;2954.25;2010
230.44;2969.4;2010
217.84;2972.43;2010
217.28;2963.34;2010
218.96;2954.25;2010
214.2;2969.4;2010
217.84;2960.31;2010
218.68;2942.13;2010
217.56;2926.98;2010
225.12;2933.04;2010
217.56;2923.95;2010
215.32;2923.95;2010
219.8;2936.07;2010
222.6;2926.98;2010
223.72;2917.89;2010
223.16;2930.01;2010
225.12;2905.77;2010
213.92;2923.95;2010
212.52;2896.68;2010
211.12;2902.74;2010
211.96;2887.59;2010
207.76;2839.11;2010
207.48;2893.65;2010
203.56;2875.47;2010
204.12;2872.44;2010
203;2817.9;2010
199.36;2860.32;2010
196.56;2799.72;2010
194.88;2814.87;2010
192.08;2742.15;2010
194.32;2754.27;2010
189.28;2802.75;2010
185.36;2811.84;2010
174.72;2890.62;2010
173.32;2902.74;2010
177.24;2884.56;2010
174.72;2908.8;2010
177.52;2893.65;2010
174.44;2905.77;2010
177.24;2854.26;2010
178.92;2823.96;2010
178.64;2775.48;2010
181.44;2748.21;2010
180.32;2787.6;2010
176.4;2808.81;2010
174.44;2811.84;2010
177.24;2817.9;2010
176.12;2805.78;2010
182;2823.96;2010
180.32;2836.08;2010
179.76;2823.96;2010
178.92;2902.74;2010
178.64;2872.44;2010
171.36;2760.33;2010
168;2739.12;2010
164.92;2723.97;2010
163.52;2696.7;2010
164.08;2684.58;2010
164.08;2639.13;2010
165.76;2639.13;2010
166.32;2636.1;2010
168;2542.17;2010
164.36;2578.53;2010
168.28;2590.65;2010
168;2623.98;2010
165.76;2617.92;2010
170.8;2657.31;2010
172.48;2669.43;2010
173.04;2636.1;2010
167.44;2627.01;2010
164.08;2590.65;2010
162.68;2584.59;2010
158.76;2514.9;2010
154;2523.99;2010
152.88;2466.42;2010
155.4;2448.24;2010
152.88;2439.15;2010
152.04;2405.82;2010
164.92;2402.79;2010
169.4;2399.76;2010
165.76;2354.31;2010
169.96;2363.4;2010
171.36;2302.8;2010
171.64;2284.62;2010
176.12;2217.96;2010
176.12;2214.93;2010
177.52;2205.84;2010
177.52;2193.72;2010
173.32;2217.96;2010
172.2;2190.69;2010
172.48;2245.23;2010
165.2;2278.56;2010
166.32;2281.59;2010
170.8;2308.86;2010
171.92;2299.77;2010
180.32;2260.38;2010
176.96;2272.5;2010
172.48;2299.77;2010
175.56;2284.62;2010
177.52;2369.46;2010
172.48;2390.67;2010
174.72;2375.52;2010
171.08;2387.64;2010
171.92;2399.76;2010
167.72;2390.67;2010
174.44;2390.67;2010
176.68;2348.25;2010
180.6;2357.34;2010
180.04;2381.58;2010
183.96;2411.88;2010
187.32;2366.43;2010
182.56;2372.49;2010
183.68;2363.4;2010
175;2320.98;2010
180.32;2299.77;2010
183.4;2242.2;2010
181.72;2281.59;2010
192.36;2296.74;2010
192.08;2305.83;2010
198.52;2299.77;2010
195.16;2348.25;2010
198.8;2369.46;2010
206.08;2357.34;2010
201.04;2360.37;2010
210;2269.47;2010
204.96;2254.32;2010
201.88;2269.47;2010
199.36;2296.74;2010
199.08;2339.16;2010
204.12;2448.24;2010
201.88;2433.09;2010
196.28;2454.3;2010
197.68;2472.48;2010
196;2499.75;2010
197.4;2466.42;2010
188.72;2502.78;2010
189.84;2481.57;2010
183.96;2439.15;2010
184.52;2369.46;2010
190.12;2320.98;2010
191.24;2314.92;2010
189.28;2287.65;2010
189;2220.99;2010
188.72;2275.53;2010
179.2;2290.68;2010
180.88;2336.13;2010
182.56;2402.79;2010
182.56;2408.85;2010
185.92;2381.58;2010
183.96;2345.22;2010
184.52;2311.89;2010
183.68;2227.05;2010
184.52;2239.17;2010
187.04;2251.29;2010
182.84;2211.9;2010
180.32;2169.48;2010
182.28;2266.44;2010
180.6;2302.8;2010
180.04;2320.98;2010
176.12;2317.95;2010
175.84;2357.34;2010
174.44;2393.7;2010
165.76;2342.19;2010
165.48;2317.95;2010
167.72;2154.33;2010
164.08;2248.26;2010
165.2;2336.13;2010
164.64;2360.37;2010
165.2;2430.06;2010
162.96;2384.61;2010
164.64;2451.27;2010
167.44;2387.64;2010
168;2390.67;2010
164.36;2460.36;2010
165.2;2472.48;2010
163.52;2433.09;2010
164.36;2366.43;2010
162.4;2233.11;2010
166.6;2254.32;2010
165.48;2257.35;2010
166.32;2272.5;2010
175.56;2242.2;2010
176.4;2211.9;2010
171.92;2211.9;2010
167.16;2205.84;2010
168.56;2190.69;2010
169.96;2196.75;2010
177.24;2187.66;2010
176.12;2175.54;2010
178.64;2154.33;2010
178.08;2145.24;2010
178.36;2154.33;2010
180.88;2121;2010
178.36;2108.88;2010
182.56;2069.49;2010
187.04;2093.73;2010
182;2084.64;2010
185.08;2051.31;2010
188.44;2030.1;2010
187.6;2051.31;2009
188.44;2045.25;2009
190.96;2048.28;2009
195.16;2042.22;2009
195.16;2069.49;2009
193.76;2057.37;2009
194.6;2051.31;2009
187.32;2036.16;2009
185.92;1999.8;2009
179.76;1999.8;2009
177.8;1924.05;2009
179.76;1911.93;2009
182.28;1905.87;2009
183.96;1908.9;2009
187.88;1866.48;2009
189.56;1845.27;2009
183.96;1833.15;2009
187.88;1799.82;2009
187.88;1830.12;2009
192.64;1842.24;2009
197.68;1851.33;2009
199.08;1848.3;2009
194.04;1857.39;2009
190.4;1830.12;2009
184.52;1814.97;2009
187.6;1781.64;2009
186.2;1790.73;2009
186.2;1772.55;2009
181.44;1784.67;2009
180.6;1754.37;2009
183.68;1818;2009
183.68;1787.7;2009
184.24;1778.61;2009
186.2;1754.37;2009
182.84;1818;2009
182;1896.78;2009
182.28;1878.6;2009
177.24;1854.36;2009
176.68;1805.88;2009
168.84;1899.81;2009
164.08;1933.14;2009
165.76;1963.44;2009
166.32;1878.6;2009
166.32;1911.93;2009
171.64;1924.05;2009
170.24;1896.78;2009
170.8;1917.99;2009
174.44;1936.17;2009
165.76;1921.02;2009
130.76;1927.08;2009
130.76;1957.38;2009
133;1954.35;2009
132.44;1924.05;2009
133.56;1933.14;2009
134.4;1908.9;2009
136.36;1933.14;2009
132.72;1908.9;2009
131.04;1845.27;2009
134.12;1830.12;2009
133.28;1808.91;2009
131.6;1784.67;2009
127.4;1751.34;2009
124.04;1781.64;2009
125.72;1772.55;2009
127.4;1796.79;2009
130.76;1775.58;2009
128.52;1793.76;2009
129.08;1805.88;2009
126.84;1733.16;2009
129.08;1724.07;2009
129.36;1763.46;2009
131.32;1793.76;2009
126.84;1790.73;2009
126.28;1796.79;2009
126.56;1824.06;2009
126.84;1830.12;2009
117.04;1863.45;2009
117.32;1866.48;2009
118.44;1878.6;2009
117.32;1824.06;2009
115.08;1830.12;2009
113.4;1878.6;2009
110.32;1890.72;2009
109.76;1887.69;2009
109.48;1866.48;2009
110.88;1845.27;2009
113.68;1854.36;2009
115.92;1854.36;2009
118.16;1839.21;2009
117.6;1772.55;2009
117.88;1772.55;2009
118.16;1742.25;2009
119;1724.07;2009
117.6;1727.1;2009
116.2;1721.04;2009
115.08;1793.76;2009
113.4;1757.4;2009
117.04;1802.85;2009
118.44;1848.3;2009
120.4;1860.42;2009
117.04;1872.54;2009
118.16;1869.51;2009
119.56;1814.97;2009
118.16;1733.16;2009
117.88;1718.01;2009
120.12;1739.22;2009
122.36;1745.28;2009
120.12;1733.16;2009
120.4;1742.25;2009
118.16;1739.22;2009
119;1727.1;2009
117.88;1736.19;2009
120.96;1733.16;2009
131.32;1696.8;2009
124.32;1687.71;2009
124.6;1651.35;2009
123.48;1690.74;2009
120.12;1690.74;2009
120.68;1699.83;2009
118.44;1663.47;2009
114.8;1678.62;2009
113.96;1693.77;2009
108.64;1684.68;2009
109.2;1678.62;2009
108.36;1687.71;2009
105.84;1684.68;2009
109.2;1660.44;2009
111.16;1599.84;2009
114.24;1584.69;2009
117.04;1572.57;2009
116.2;1575.6;2009
117.32;1563.48;2009
115.08;1578.63;2009
110.88;1554.39;2009
108.64;1521.06;2009
110.88;1508.94;2009
116.2;1508.94;2009
114.24;1536.21;2009
115.64;1551.36;2009
115.08;1545.3;2009
116.48;1527.12;2009
117.6;1545.3;2009
119.84;1542.27;2009
121.24;1545.3;2009
121.8;1518.03;2009
120.96;1502.88;2009
122.64;1496.82;2009
119.84;1457.43;2009
119.84;1521.06;2009
119;1536.21;2009
116.2;1508.94;2009
109.2;1487.73;2009
108.64;1502.88;2009
108.08;1511.97;2009
109.76;1496.82;2009
105.84;1505.91;2009
106.4;1511.97;2009
109.2;1518.03;2009
108.92;1490.76;2009
106.4;1484.7;2009
103.04;1460.46;2009
105.28;1460.46;2009
103.88;1460.46;2009
109.2;1460.46;2009
110.04;1439.25;2009
109.2;1430.16;2009
110.88;1381.68;2009
114.8;1396.83;2009
114.52;1384.71;2009
111.72;1345.32;2009
110.6;1342.29;2009
112.84;1299.87;2009
111.72;1299.87;2009
115.36;1263.51;2009
116.48;1245.33;2009
118.16;1251.39;2009
112.84;1236.24;2009
110.88;1266.54;2009
110.32;1278.66;2009
108.64;1302.9;2009
109.2;1299.87;2009
108.08;1296.84;2009
104.72;1299.87;2009
108.08;1275.63;2009
110.6;1242.3;2009
111.72;1224.12;2009
107.8;1254.42;2009
105.84;1272.6;2009
109.2;1239.27;2009
109.48;1236.24;2009
106.96;1245.33;2009
102.76;1242.3;2009
102.76;1251.39;2009
99.96;1278.66;2009
98.84;1281.69;2009
103.04;1302.9;2009
101.36;1311.99;2009
101.92;1321.08;2009
105.84;1311.99;2009
98;1287.75;2009
98.28;1272.6;2009
99.68;1272.6;2009
99.96;1239.27;2009
93.8;1233.21;2009
96.04;1215.03;2009
97.44;1193.82;2009
96.04;1118.07;2009
92.12;1133.22;2009
84.56;1148.37;2009
86.24;1163.52;2009
90.72;1157.46;2009
90.72;1118.07;2009
86.52;1121.1;2009
86.8;1090.8;2009
90.72;1136.25;2009
87.36;1181.7;2009
89.32;1178.67;2009
91.84;1178.67;2009
86.52;1208.97;2009
89.32;1212;2009
86.8;1205.94;2009
87.36;1160.49;2009
86.24;1148.37;2009
88.48;1142.31;2009
89.6;1130.19;2009
90.16;1139.28;2009
88.76;1130.19;2009
93.52;1145.34;2009
93.24;1108.98;2009
88.48;1112.01;2009
85.4;1099.89;2009
89.04;1127.16;2009
85.68;1108.98;2009
82.32;1072.62;2009
70;1078.68;2009
70.56;1096.86;2009
67.76;1090.8;2009
69.44;1060.5;2009
70.84;1048.38;2009
70;1081.71;2009
70.84;1057.47;2009
67.76;1030.2;2009
72.24;990.81;2009
71.96;960.51;2009
67.76;954.45;2009
71.96;975.66;2009
72.8;1002.93;2009
77.84;972.63;2009
80.08;972.63;2009
78.68;981.72;2009
80.36;927.18;2009
75.6;927.18;2009
76.16;927.18;2008
71.68;909;2008
71.12;869.61;2008
69.16;875.67;2008
72.52;878.7;2008
71.96;845.37;2008
71.4;809.01;2008
69.72;757.5;2008
72.24;778.71;2008
72.8;812.04;2008
74.48;833.25;2008
73.64;805.98;2008
68.32;802.95;2008
71.68;815.07;2008
67.48;815.07;2008
69.44;833.25;2008
71.68;824.16;2008
71.96;793.86;2008
67.48;833.25;2008
66.36;827.19;2008
63.28;860.52;2008
57.68;863.55;2008
56.56;905.97;2008
59.64;905.97;2008
61.6;884.76;2008
59.08;893.85;2008
59.64;936.27;2008
52.92;909;2008
49;881.73;2008
50.12;854.46;2008
53.76;848.4;2008
55.44;836.28;2008
58.52;824.16;2008
63;848.4;2008
58.24;860.52;2008
64.96;827.19;2008
67.76;818.1;2008
68.88;805.98;2008
66.08;805.98;2008
72.8;757.5;2008
81.76;715.08;2008
78.12;751.44;2008
80.08;760.53;2008
79.52;778.71;2008
79.52;799.92;2008
78.4;809.01;2008
69.44;827.19;2008
68.6;845.37;2008
70.56;830.22;2008
70;848.4;2008
70.28;863.55;2008
74.2;827.19;2008
70.84;778.71;2008
70.28;787.8;2008
68.32;790.83;2008
78.12;784.77;2008
86.8;775.68;2008
78.68;787.8;2008
78.4;781.74;2008
85.4;821.13;2008
82.04;815.07;2008
91.28;815.07;2008
93.8;869.61;2008
94.36;863.55;2008
97.44;896.88;2008
101.92;866.58;2008
88.76;896.88;2008
99.12;912.03;2008
100.8;909;2008
98;857.49;2008
100.52;833.25;2008
105;875.67;2008
113.4;845.37;2008
107.24;812.04;2008
100.24;845.37;2008
110.32;866.58;2008
108.36;830.22;2008
109.48;848.4;2008
111.44;754.47;2008
107.52;733.26;2008
110.6;787.8;2008
113.68;821.13;2008
110.88;805.98;2008
109.2;824.16;2008
113.12;881.73;2008
113.96;824.16;2008
113.12;866.58;2008
116.76;875.67;2008
114.52;896.88;2008
114.52;905.97;2008
115.92;942.33;2008
119.28;1012.02;2008
116.48;975.66;2008
115.08;981.72;2008
113.68;1015.05;2008
116.48;954.45;2008
120.96;912.03;2008
123.2;839.31;2008
121.24;878.7;2008
122.08;896.88;2008
123.2;884.76;2008
112.84;836.28;2008
107.8;899.91;2008
109.2;887.79;2008
110.88;930.21;2008
106.12;893.85;2008
106.12;951.42;2008
106.96;1005.96;2008
109.48;884.76;2008
109.48;809.01;2008
106.4;821.13;2008
109.76;815.07;2008
110.32;896.88;2008
98.84;884.76;2008
95.2;915.06;2008
95.76;996.87;2008
96.88;1036.26;2008
101.08;960.51;2008
100.52;1169.58;2008
93.8;1202.91;2008
92.68;1175.64;2008
96.04;1157.46;2008
98.84;1196.85;2008
98.84;1287.75;2008
105;1224.12;2008
101.36;1166.55;2008
100.8;1275.63;2008
99.96;1281.69;2008
103.04;1360.47;2008
102.76;1393.8;2008
104.44;1384.71;2008
106.96;1384.71;2008
112.84;1442.28;2008
111.44;1463.49;2008
112.84;1472.58;2008
113.4;1524.09;2008
117.88;1518.03;2008
115.64;1548.33;2008
116.2;1584.69;2008
114.52;1593.78;2008
110.88;1584.69;2008
106.68;1575.6;2008
108.08;1614.99;2008
111.44;1590.75;2008
111.16;1605.9;2008
112.84;1584.69;2008
118.44;1599.84;2008
113.96;1602.87;2008
112.28;1636.2;2008
112.28;1636.2;2008
114.24;1611.96;2008
112.56;1584.69;2008
112;1548.33;2008
112.84;1493.79;2008
109.76;1499.85;2008
110.88;1466.52;2008
109.48;1399.86;2008
113.12;1430.16;2008
115.08;1451.37;2008
106.96;1460.46;2008
106.68;1433.19;2008
103.88;1408.95;2008
104.44;1478.64;2008
104.44;1451.37;2008
101.36;1518.03;2008
101.92;1478.64;2008
102.48;1518.03;2008
106.12;1508.94;2008
106.4;1569.54;2008
108.36;1578.63;2008
111.16;1548.33;2008
110.04;1587.72;2008
113.12;1575.6;2008
114.8;1611.96;2008
113.12;1590.75;2008
108.64;1639.23;2008
113.4;1599.84;2008
111.44;1554.39;2008
112.28;1536.21;2008
112.28;1593.78;2008
103.6;1527.12;2008
104.44;1551.36;2008
101.64;1536.21;2008
101.64;1618.02;2008
100.8;1581.66;2008
104.72;1581.66;2008
104.16;1599.84;2008
108.36;1651.35;2008
107.8;1633.17;2008
107.52;1657.41;2008
105;1614.99;2008
108.36;1572.57;2008
107.52;1581.66;2008
99.96;1651.35;2008
97.72;1693.77;2008
99.12;1657.41;2008
103.32;1693.77;2008
105.28;1730.13;2008
106.4;1690.74;2008
102.48;1690.74;2008
98.28;1699.83;2008
100.52;1724.07;2008
93.24;1702.86;2008
95.48;1705.89;2008
95.76;1702.86;2008
93.24;1654.38;2008
94.08;1614.99;2008
88.76;1627.11;2008
89.6;1696.8;2008
87.92;1675.59;2008
91;1711.95;2008
91.56;1733.16;2008
87.36;1699.83;2008
90.16;1733.16;2008
94.92;1718.01;2008
99.12;1675.59;2008
100.24;1690.74;2008
102.48;1666.5;2008
100.8;1702.86;2008
97.72;1687.71;2008
103.04;1651.35;2008
100.8;1642.26;2008
102.2;1587.72;2008
106.12;1596.81;2008
108.92;1572.57;2008
104.16;1548.33;2008
105.28;1542.27;2008
102.76;1487.73;2008
99.4;1463.49;2008
95.76;1536.21;2008
100.8;1469.55;2008
103.6;1408.95;2008
104.44;1402.89;2008
108.64;1354.41;2008
103.88;1348.35;2008
103.6;1342.29;2008
106.12;1411.98;2008
108.64;1381.68;2008
108.64;1393.8;2008
103.6;1424.1;2008
109.76;1396.83;2008
111.72;1384.71;2008
112.28;1345.32;2008
112.56;1363.5;2008
112.28;1308.96;2008
115.92;1305.93;2008
113.4;1281.69;2008
117.88;1324.11;2008
119.28;1287.75;2008
122.92;1272.6;2008
124.32;1215.03;2008
124.32;1184.73;2008
133.28;1212;2008
134.68;1157.46;2007
129.64;1154.43;2007
132.16;1166.55;2007
131.88;1151.4;2007
129.92;1163.52;2007
127.4;1093.83;2007
127.68;1115.04;2007
126.84;1102.92;2007
125.16;1136.25;2007
121.52;1136.25;2007
119;1112.01;2007
124.6;1142.31;2007
129.36;1184.73;2007
127.68;1121.1;2007
127.12;1087.77;2007
130.2;1093.83;2007
132.16;1090.8;2007
131.88;1108.98;2007
130.48;1130.19;2007
132.16;1115.04;2007
127.4;1136.25;2007
126.84;1163.52;2007
124.88;1181.7;2007
126.28;1139.28;2007
119.84;1181.7;2007
113.96;1145.34;2007
113.96;1105.95;2007
111.72;1115.04;2007
112.56;1181.7;2007
110.88;1202.91;2007
110.04;1221.09;2007
108.92;1236.24;2007
110.04;1205.94;2007
111.72;1199.88;2007
107.8;1187.76;2007
110.32;1187.76;2007
117.04;1239.27;2007
121.8;1269.57;2007
122.08;1421.07;2007
118.16;1472.58;2007
120.4;1469.55;2007
122.64;1457.43;2007
124.88;1542.27;2007
123.48;1633.17;2007
126.28;1575.6;2007
126;1624.08;2007
123.48;1636.2;2007
124.32;1563.48;2007
141.12;1621.05;2007
127.68;1642.26;2007
125.72;1778.61;2007
125.72;1778.61;2007
126.84;1808.91;2007
125.44;1824.06;2007
126.84;1811.94;2007
129.36;1814.97;2007
125.16;1814.97;2007
132.44;1769.52;2007
133.56;1708.92;2007
134.12;1672.56;2007
130.76;1669.53;2007
129.08;1684.68;2007
129.36;1739.22;2007
129.36;1751.34;2007
130.76;1742.25;2007
130.48;1721.04;2007
130.76;1772.55;2007
130.76;1772.55;2007
130.76;1733.16;2007
129.64;1693.77;2007
127.96;1642.26;2007
125.44;1633.17;2007
124.6;1663.47;2007
124.32;1681.65;2007
121.8;1645.29;2007
122.92;1596.81;2007
122.08;1575.6;2007
122.08;1566.51;2007
120.68;1539.24;2007
116.76;1542.27;2007
118.44;1496.82;2007
120.68;1518.03;2007
117.32;1499.85;2007
115.92;1515;2007
112;1551.36;2007
110.04;1402.89;2007
110.6;1508.94;2007
106.68;1602.87;2007
110.04;1699.83;2007
110.88;1751.34;2007
108.36;1699.83;2007
109.76;1714.98;2007
108.36;1711.95;2007
104.44;1733.16;2007
105;1705.89;2007
101.92;1690.74;2007
101.36;1684.68;2007
102.76;1669.53;2007
104.72;1696.8;2007
104.72;1699.83;2007
103.88;1590.75;2007
108.92;1554.39;2007
110.88;1584.69;2007
110.6;1575.6;2007
107.52;1548.33;2007
111.72;1524.09;2007
108.36;1527.12;2007
110.04;1481.67;2007
115.92;1521.06;2007
117.6;1533.18;2007
117.6;1533.18;2007
120.68;1472.58;2007
96.88;1427.13;2007
100.52;1442.28;2007
100.24;1445.31;2007
102.76;1427.13;2007
102.76;1399.86;2007
103.32;1408.95;2007
103.04;1393.8;2007
105.28;1396.83;2007
101.92;1354.41;2007
99.12;1315.02;2007
98.28;1281.69;2007
100.8;1284.72;2007
96.6;1287.75;2007
96.32;1263.51;2007
97.16;1266.54;2007
97.44;1251.39;2007
95.76;1248.36;2007
96.32;1236.24;2007
95.48;1248.36;2007
94.36;1202.91;2007
96.04;1233.21;2007
96.32;1248.36;2007
97.44;1315.02;2007
96.6;1263.51;2007
97.72;1242.3;2007
100.52;1224.12;2007
101.36;1157.46;2007
100.8;1205.94;2007
99.12;1236.24;2007
98;1196.85;2007
99.68;1208.97;2007
102.48;1163.52;2007
100.8;1115.04;2007
101.08;1115.04;2007
103.04;1069.59;2007
98.56;1093.83;2007
96.04;1133.22;2007
96.88;1166.55;2007
97.72;1142.31;2007
97.44;1154.43;2007
96.04;1224.12;2007
97.16;1233.21;2007
96.6;1233.21;2007
96.32;1202.91;2007
95.48;1245.33;2007
88.48;1233.21;2007
87.08;1202.91;2007
88.48;1290.78;2007
84.84;1311.99;2007
86.52;1333.2;2007
86.24;1254.42;2007
85.4;1230.18;2007
87.92;1311.99;2007
86.52;1311.99;2007
85.12;1278.66;2007
88.48;1260.48;2007
87.08;1266.54;2007
85.68;1260.48;2007
86.8;1257.45;2007
85.96;1224.12;2007
87.64;1208.97;2007
87.92;1208.97;2007
79.52;1190.79;2007
62.72;1208.97;2007
62.72;1212;2007
63;1160.49;2007
62.44;1105.95;2007
63;1115.04;2007
63;1099.89;2007
63.28;1112.01;2007
59.36;1090.8;2007
59.08;1118.07;2007
58.24;1124.13;2007
58.52;1130.19;2007
58.24;1108.98;2007
58.24;1130.19;2007
58.24;1142.31;2007
57.68;1099.89;2007
56.56;1084.74;2007
55.72;1072.62;2007
55.72;1099.89;2007
55.16;1096.86;2007
55.16;1136.25;2007
54.6;1133.22;2007
54.6;1127.16;2007
55.16;1121.1;2007
55.72;1108.98;2007
54.04;1081.71;2007
53.76;1105.95;2007
52.92;1084.74;2007
52.92;1042.32;2007
53.2;1036.26;2007
52.92;1008.99;2007
54.32;1030.2;2007
54.32;1036.26;2007
53.2;1021.11;2007
53.76;1002.93;2007
54.04;999.9;2007
51.8;978.69;2007
52.64;981.72;2007
54.32;996.87;2007
54.88;993.84;2007
54.32;978.69;2007
57.12;975.66;2007
57.12;960.51;2007
57.4;948.39;2007
57.68;921.12;2007
58.24;915.06;2007
56.56;915.06;2007
56;909;2007
56.28;912.03;2007
55.16;912.03;2007
54.32;902.94;2007
54.32;869.61;2007
54.88;851.43;2007
54.6;854.46;2007
53.48;830.22;2007
52.08;824.16;2007
52.36;824.16;2007
54.04;824.16;2007
52.64;833.25;2007
51.8;824.16;2007
52.36;842.34;2007
51.52;845.37;2007
51.8;860.52;2007
52.08;854.46;2007
50.96;863.55;2007
